2016-05-04 00:00:00,451.990000,451.990000,447.460000,448.000000,1314.116101,2016-05-04 23:59:59
2016-05-05 00:00:00,448.000000,448.990000,447.010000,448.460000,757.080768,2016-05-05 23:59:59
2016-05-06 00:00:00,448.460000,463.400000,448.280000,459.360000,993.278501,2016-05-06 23:59:59
2016-05-07 00:00:00,459.360000,461.880000,458.030000,458.470000,476.115417,2016-05-07 23:59:59
2016-05-08 00:00:00,458.470000,458.870000,456.920000,458.000000,132.742766,2016-05-08 23:59:59
2016-05-09 00:00:00,458.000000,463.990000,456.810000,462.980000,1282.169860,2016-05-09 23:59:59
2016-05-10 00:00:00,462.980000,462.980000,446.010000,452.210000,1274.727199,2016-05-10 23:59:59
2016-05-11 00:00:00,452.210000,454.050000,451.800000,452.990000,1389.864817,2016-05-11 23:59:59
2016-05-12 00:00:00,452.990000,455.830000,449.300000,455.790000,1365.491671,2016-05-12 23:59:59
2016-05-13 00:00:00,455.790000,458.000000,454.030000,457.480000,1116.675115,2016-05-13 23:59:59
2016-05-14 00:00:00,457.480000,457.480000,454.010000,456.740000,277.288628,2016-05-14 23:59:59
2016-05-15 00:00:00,456.740000,457.990000,456.360000,457.990000,265.085941,2016-05-15 23:59:59
2016-05-16 00:00:00,457.990000,458.670000,452.540000,453.990000,1132.070023,2016-05-16 23:59:59
2016-05-17 00:00:00,453.990000,455.480000,452.740000,454.990000,1186.861522,2016-05-17 23:59:59
2016-05-18 00:00:00,454.990000,455.990000,454.270000,454.430000,1520.856762,2016-05-18 23:59:59
2016-05-19 00:00:00,454.430000,454.510000,438.200000,439.650000,1483.082039,2016-05-19 23:59:59
2016-05-20 00:00:00,439.650000,443.630000,439.640000,443.460000,1056.704875,2016-05-20 23:59:59
2016-05-21 00:00:00,443.460000,443.460000,440.220000,440.940000,992.995198,2016-05-21 23:59:59
2016-05-22 00:00:00,440.940000,441.150000,436.480000,438.620000,319.188827,2016-05-22 23:59:59
2016-05-23 00:00:00,438.620000,443.990000,438.620000,443.330000,1429.494174,2016-05-23 23:59:59
2016-05-24 00:00:00,443.330000,446.990000,443.330000,446.990000,1277.590098,2016-05-24 23:59:59
2016-05-25 00:00:00,446.990000,449.990000,446.980000,449.990000,733.635092,2016-05-25 23:59:59
2016-05-26 00:00:00,449.990000,471.730000,449.980000,471.720000,1665.307818,2016-05-26 23:59:59
2016-05-27 00:00:00,471.720000,494.640000,471.290000,491.830000,1510.711308,2016-05-27 23:59:59
2016-05-28 00:00:00,491.830000,535.730000,491.820000,515.510000,1772.421313,2016-05-28 23:59:59
2016-05-29 00:00:00,515.510000,558.460000,500.000000,527.980000,647.759342,2016-05-29 23:59:59
2016-05-30 00:00:00,527.980000,542.810000,526.230000,530.000000,407.201723,2016-05-30 23:59:59
2016-05-31 00:00:00,530.000000,544.840000,520.860000,526.860000,1404.177210,2016-05-31 23:59:59
2016-06-01 00:00:00,526.860000,544.990000,526.860000,536.770000,2207.148440,2016-06-01 23:59:59
2016-06-02 00:00:00,536.770000,539.990000,533.250000,536.830000,1345.388766,2016-06-02 23:59:59
2016-06-03 00:00:00,536.830000,577.130000,535.710000,572.300000,2131.391851,2016-06-03 23:59:59
2016-06-04 00:00:00,572.300000,590.000000,562.480000,580.000000,728.867080,2016-06-04 23:59:59
2016-06-05 00:00:00,580.000000,584.800000,566.560000,579.610000,353.769097,2016-06-05 23:59:59
2016-06-06 00:00:00,579.610000,589.080000,579.590000,586.100000,1480.458764,2016-06-06 23:59:59
2016-06-07 00:00:00,586.100000,587.070000,566.750000,577.730000,898.568985,2016-06-07 23:59:59
2016-06-08 00:00:00,577.730000,583.750000,574.870000,580.150000,1596.874999,2016-06-08 23:59:59
2016-06-09 00:00:00,580.150000,581.000000,572.420000,576.680000,1012.186110,2016-06-09 23:59:59
2016-06-10 00:00:00,576.680000,583.450000,575.050000,583.450000,1333.071415,2016-06-10 23:59:59
2016-06-11 00:00:00,583.450000,633.250000,583.450000,632.510000,1439.055631,2016-06-11 23:59:59
2016-06-12 00:00:00,632.510000,683.850000,627.220000,680.730000,1913.650087,2016-06-12 23:59:59
2016-06-13 00:00:00,680.730000,719.000000,675.000000,694.530000,3637.027595,2016-06-13 23:59:59
2016-06-14 00:00:00,694.530000,694.710000,662.010000,674.680000,4962.819426,2016-06-14 23:59:59
2016-06-15 00:00:00,674.680000,730.000000,668.390000,730.000000,2777.598278,2016-06-15 23:59:59
2016-06-16 00:00:00,730.000000,774.320000,722.850000,774.320000,5321.341566,2016-06-16 23:59:59
2016-06-17 00:00:00,774.320000,774.320000,707.450000,740.650000,3135.763368,2016-06-17 23:59:59
2016-06-18 00:00:00,740.650000,788.550000,740.650000,752.510000,1606.604824,2016-06-18 23:59:59
2016-06-19 00:00:00,752.510000,765.000000,746.280000,760.210000,703.113449,2016-06-19 23:59:59
2016-06-20 00:00:00,760.210000,762.810000,639.350000,699.000000,2246.947505,2016-06-20 23:59:59
2016-06-21 00:00:00,699.000000,712.330000,625.000000,657.200000,2946.840051,2016-06-21 23:59:59
2016-06-22 00:00:00,657.200000,674.990000,560.010000,586.750000,3283.298245,2016-06-22 23:59:59
2016-06-23 00:00:00,586.750000,654.560000,560.010000,653.500000,3498.701907,2016-06-23 23:59:59
2016-06-24 00:00:00,653.500000,696.990000,641.080000,696.980000,1547.823615,2016-06-24 23:59:59
2016-06-25 00:00:00,696.980000,696.980000,646.420000,665.010000,384.156120,2016-06-25 23:59:59
2016-06-26 00:00:00,665.010000,665.010000,614.040000,649.130000,866.270374,2016-06-26 23:59:59
2016-06-27 00:00:00,649.130000,657.150000,628.480000,657.090000,1623.165219,2016-06-27 23:59:59
